id,observed_on,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,positioning_method,positioning_device,place_town_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
1342364,27/03/15,TRUE,85609,bethduff,2015-03-27 04:50:42 UTC,2015-03-27 08:59:17 UTC,research,,http://www.inaturalist.org/observations/1342364,http://static.inaturalist.org/photos/1661181/medium.jpg?1427432092,,3,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.23639894,174.8149533,5,,,,Wellington City,New Zealand Kaka,Nestor meridionalis,New Zealand Kaka,Aves,18943
1353326,1/04/15,,81517,victrapping,2015-03-31 19:28:32 UTC,2015-04-02 22:51:39 UTC,research,,http://www.inaturalist.org/observations/1353326,http://static.inaturalist.org/photos/1674660/medium.jpg?1427830137,Trap 1. Unbanded KÄÅkÄÅ,1,0,FALSE,51,"Fairlie Terrace, Kelburn, Wellington, NZ",-41.28534353,174.6628121,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
,,,,,,,,,,,Feeding on pine cones. Think ia turned up because we have trapped all the pests _Ÿ˜_.,,,,,,,,,,,,,,,,,
1354185,1/04/15,,86620,rachelw,2015-04-01 01:38:02 UTC,2015-04-01 22:46:38 UTC,research,,http://www.inaturalist.org/observations/1354185,http://static.inaturalist.org/photos/1675922/medium.jpg?1427852404,,2,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.38518055,174.7590157,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1376925,3/03/15,,59227,lisa_bennett,2015-04-08 09:58:01 UTC,2015-04-09 02:02:31 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1376925,http://static.inaturalist.org/photos/1701583/medium.JPG?1428487110,,3,0,FALSE,,Routeburn Track,-44.80812152,168.158429,2193,,,,,South Island Kaka,Nestor meridionalis meridionalis,South Island Kaka,Aves,413490
1393960,11/04/15,,57553,rempson,2015-04-14 20:19:41 UTC,2015-04-14 20:19:41 UTC,casual,CC-BY,http://www.inaturalist.org/observations/1393960,,single kaka landed in top of trees and then flew east,0,0,FALSE,,,-41.30351636,174.7515842,436371,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1433182,12/08/12,FALSE,2804,stevepawson,2015-04-28 08:44:12 UTC,2015-04-28 08:44:35 UTC,casual,CC-BY-NC-ND,http://www.inaturalist.org/observations/1433182,,,0,0,FALSE,,,-36.75043986,175.6699537,,,,,,Nestor meridionalis,Nestor meridionalis,New Zealand Kaka,Aves,18943
1435431,29/04/15,TRUE,94144,room14brooklyn,2015-04-29 00:17:18 UTC,2015-04-29 00:40:18 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1435431,http://static.inaturalist.org/photos/1776202/medium.jpg?1430266808,,2,0,FALSE,51,"2 Bourbon Terrace, Karori, Wellington, NZ",-41.30516609,174.7590157,5,,,,Wellington City,New Zealand Kaka,Nestor meridionalis,New Zealand Kaka,Aves,18943
1435432,29/04/15,,94144,room14brooklyn,2015-04-29 00:17:18 UTC,2015-04-29 01:43:54 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1435432,http://static.inaturalist.org/photos/1776203/medium.jpg?1430266984,,2,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.34137894,174.7498594,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1435433,29/04/15,TRUE,94144,room14brooklyn,2015-04-29 00:16:08 UTC,2015-07-12 04:02:05 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1435433,http://static.inaturalist.org/photos/1776204/medium.jpg?1430266936,,2,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.35710849,174.8139698,5,,,,Wellington City,New Zealand Kaka,Nestor meridionalis,New Zealand Kaka,Aves,18943
1455641,5/05/15,TRUE,96019,paremata2,2015-05-05 00:22:40 UTC,2015-05-05 03:13:02 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1455641,http://static.inaturalist.org/photos/1804450/medium.jpg?1430785650,,1,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.35023665,174.7924942,5,,,,Wellington City,New Zealand Kaka,Nestor meridionalis,New Zealand Kaka,Aves,18943
1455642,5/05/15,TRUE,96019,paremata2,2015-05-05 00:22:34 UTC,2015-06-15 11:19:49 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1455642,http://static.inaturalist.org/photos/1804454/medium.jpg?1430785680,,2,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.32079886,174.8568964,5,,,,Wellington City,New Zealand Kaka,Nestor meridionalis,New Zealand Kaka,Aves,18943
1455643,5/05/15,,96019,paremata2,2015-05-05 00:22:34 UTC,2015-07-18 01:37:09 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1455643,http://static.inaturalist.org/photos/1804455/medium.jpg?1430785682,,2,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.28833496,174.749016,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1455783,5/05/15,,96020,paremata4,2015-05-05 00:52:34 UTC,2015-07-18 01:37:00 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1455783,http://static.inaturalist.org/photos/1804663/medium.jpg?1430787182,,2,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.26891891,174.8134635,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1455785,5/05/15,,96020,paremata4,2015-05-05 00:52:34 UTC,2015-07-18 01:36:20 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1455785,http://static.inaturalist.org/photos/1804662/medium.jpg?1430787180,,2,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.24912973,174.6668634,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1455835,5/05/15,,96017,paremata1,2015-05-05 01:00:01 UTC,2015-06-15 11:02:54 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1455835,http://static.inaturalist.org/photos/1804737/medium.jpg?1430787736,,2,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.31013714,174.7773224,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1455840,5/05/15,,96017,paremata1,2015-05-05 01:00:02 UTC,2015-06-15 11:01:13 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1455840,http://static.inaturalist.org/photos/1804740/medium.jpg?1430787743,,2,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.27641072,174.6939627,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1456003,5/05/15,TRUE,96016,paremata3,2015-05-05 01:27:11 UTC,2015-05-05 01:46:58 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1456003,http://static.inaturalist.org/photos/1804918/medium.jpg?1430789400,Drinking sugar water,1,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.24208751,174.8191163,5,,,,Wellington City,New Zealand Kaka,Nestor meridionalis,New Zealand Kaka,Aves,18943
1458268,6/05/15,,96017,paremata1,2015-05-06 00:45:04 UTC,2015-05-06 01:41:10 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1458268,http://static.inaturalist.org/photos/1808188/medium.jpg?1430873138,,2,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.30225971,174.8224598,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1461417,7/05/15,,96728,rathkeale,2015-05-07 02:32:10 UTC,2015-06-15 10:26:14 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1461417,http://static.inaturalist.org/photos/1812026/medium.jpg?1430966281,,2,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.24439866,174.7356333,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1461427,7/05/15,,96728,rathkeale,2015-05-07 02:32:28 UTC,2015-05-07 03:00:28 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1461427,http://static.inaturalist.org/photos/1811996/medium.jpg?1430965994,Adapted for forest living and a very intelligent forest bird.,2,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.36364975,174.8153972,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1494561,8/09/13,,57661,pjd1,2015-05-16 04:17:10 UTC,2015-05-18 11:51:11 UTC,research,CC-BY,http://www.inaturalist.org/observations/1494561,http://static.inaturalist.org/photos/1851353/medium.jpg?1431749858,"Bad photos - but then its not every day you see a kaka in your back yard in Auckland either. The images were hastily taken in poor light (dusk) before the bird flew away. A single bird, without bands, creating a racket in a thicket of planted kawakawa (Piper excelsum subsp. delangei) and kohekohe (Dysoxylum spectabile). Kaka are now seen reasonably commonly in the inner parts of Auckland, possibly stemming from overflow from such predator-free islands as Little Barrier.",2,0,FALSE,,"Auckland, Mt Albert, Jesmond Terrace",-36.95903477,174.7370497,20,,,,,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1510789,8/01/12,,58340,joepb,2015-05-19 08:13:20 UTC,2015-05-20 20:36:49 UTC,research,CC-BY,http://www.inaturalist.org/observations/1510789,http://static.inaturalist.org/photos/1871474/medium.JPG?1432023211,,3,0,FALSE,,"oban, new zealand",-46.94532113,168.0798767,,,,,,South Island Kaka,Nestor meridionalis meridionalis,South Island Kaka,Aves,413490
1527882,5/04/15,,103892,moynihac,2015-05-22 23:23:07 UTC,2015-05-22 23:37:51 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1527882,http://static.inaturalist.org/photos/1893139/medium.jpg?1432337041,,1,0,FALSE,51,"Link Road, Pureora Forest Park, Manawatu-Wanganui, NZ",-38.50394168,175.6509191,630,,,,,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1539106,14/05/15,,104940,houi,2015-05-24 23:18:21 UTC,2015-06-18 02:20:10 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1539106,,"Kaka flew in from south, called and landed in magnolia tree.  Flew off to north when I disturbed it trying to get a photo.",1,0,FALSE,,Dairy Flat,-36.62183957,174.6277824,,,,,,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1540666,17/05/15,,61065,mfpaul,2015-05-25 04:49:26 UTC,2015-05-28 01:41:55 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1540666,http://static.inaturalist.org/photos/1908571/medium.jpg?1432529520,,2,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.23086364,174.7770353,,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1562212,28/05/15,,5302,meurkc,2015-05-29 22:22:00 UTC,2015-05-30 01:06:00 UTC,research,CC-BY,http://www.inaturalist.org/observations/1562212,http://static.inaturalist.org/photos/1934149/medium.JPG?1432938137,,2,0,FALSE,,"Zealandia, Wellington",-41.37325673,174.7914815,100,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1602465,31/05/15,,1115,jon_sullivan,2015-06-07 08:57:09 UTC,2015-06-07 09:43:49 UTC,research,CC-BY,http://www.inaturalist.org/observations/1602465,https://farm9.staticflickr.com/8845/18361399330_862a9e50bf.jpg,,1,0,FALSE,,"Orokonui Ecosanctuary, Dunedin, Otago, New Zealand",-45.75127697,170.5395364,,,,,,South Island Kaka,Nestor meridionalis meridionalis,South Island Kaka,Aves,413490
1609856,9/06/15,TRUE,108758,turua,2015-06-09 05:25:13 UTC,2015-06-09 20:25:00 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1609856,http://static.inaturalist.org/photos/1979281/medium.jpg?1433827548,,2,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.31381031,174.8226694,5,,,,Wellington City,New Zealand Kaka,Nestor meridionalis,New Zealand Kaka,Aves,18943
1612845,10/06/15,,108915,cashmere,2015-06-10 00:00:08 UTC,2015-06-10 00:26:30 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1612845,http://static.inaturalist.org/photos/1982110/medium.jpg?1433894479,,2,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.23959591,174.695504,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1612846,10/06/15,TRUE,108915,cashmere,2015-06-10 00:00:08 UTC,2015-06-11 08:32:03 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1612846,http://static.inaturalist.org/photos/1982112/medium.jpg?1433894483,,3,0,FALSE,51,,-41.26473321,174.7923684,5,,,,Wellington City,New Zealand Kaka,Nestor meridionalis,New Zealand Kaka,Aves,18943
1617441,11/06/15,,109197,maeroadlu,2015-06-11 04:08:54 UTC,2015-06-11 08:58:34 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1617441,http://static.inaturalist.org/photos/1987065/medium.jpg?1433995841,,3,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.36516812,174.7389907,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1617943,10/06/15,TRUE,108915,cashmere,2015-06-11 08:06:43 UTC,2015-06-11 12:54:35 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1617943,http://static.inaturalist.org/photos/1987694/medium.jpg?1434010274,,1,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.35268365,174.7618906,5,,,,Wellington City,New Zealand Kaka,Nestor meridionalis,New Zealand Kaka,Aves,18943
1617944,10/06/15,TRUE,108915,cashmere,2015-06-11 08:06:43 UTC,2015-06-11 08:30:00 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1617944,http://static.inaturalist.org/photos/1987696/medium.jpg?1434010351,,1,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.33962536,174.69706,5,,,,Wellington City,New Zealand Kaka,Nestor meridionalis,New Zealand Kaka,Aves,18943
1617947,10/06/15,TRUE,108915,cashmere,2015-06-11 08:06:44 UTC,2015-06-11 08:22:53 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1617947,http://static.inaturalist.org/photos/1987701/medium.jpg?1434010468,,2,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.31369635,174.6398636,5,,,,Wellington City,New Zealand Kaka,Nestor meridionalis,New Zealand Kaka,Aves,18943
1636097,16/06/15,,110257,woodleigh,2015-06-15 20:15:18 UTC,2015-06-18 07:27:10 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1636097,http://static.inaturalist.org/photos/2011146/medium.jpg?1434488539,,1,0,FALSE,51,,-41.28682428,174.6759075,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1636120,16/06/15,,110257,woodleigh,2015-06-15 20:34:15 UTC,2015-06-18 06:19:54 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1636120,http://static.inaturalist.org/photos/2006907/medium.jpg?1434400511,,1,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.24238058,174.6818311,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1636122,16/06/15,,110257,woodleigh,2015-06-15 20:33:38 UTC,2015-06-15 21:12:16 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1636122,http://static.inaturalist.org/photos/2006908/medium.jpg?1434400519,,1,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.33596777,174.8191623,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1640185,17/06/15,,110504,tepukeintermediate,2015-06-16 23:31:42 UTC,2015-06-16 23:33:58 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1640185,,,0,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.25038217,174.7695689,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1640238,17/06/15,TRUE,110504,tepukeintermediate,2015-06-17 00:03:09 UTC,2015-06-17 00:48:54 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1640238,http://static.inaturalist.org/photos/2011789/medium.jpg?1434499429,,1,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.25513495,174.7678077,5,,,,Wellington City,New Zealand Kaka,Nestor meridionalis,New Zealand Kaka,Aves,18943
1649062,8/11/14,,58745,jeanmck,2015-06-19 22:43:02 UTC,2015-07-04 00:21:23 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1649062,http://static.inaturalist.org/photos/2022943/medium.JPG?1434753813,Many kaka!!!!,3,0,FALSE,,"Oban, Stewart Island",-46.91296537,168.2155185,1452,,,,,South Island kaka,Nestor meridionalis meridionalis,South Island Kaka,Aves,413490
1677971,24/06/15,,111820,epuniprimary,2015-06-24 01:50:14 UTC,2015-06-24 03:57:58 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1677971,http://static.inaturalist.org/photos/2040724/medium.jpg?1435110674,,2,0,FALSE,51,,-41.31899034,174.8485566,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1677973,24/06/15,TRUE,111820,epuniprimary,2015-06-24 01:50:14 UTC,2015-06-24 03:10:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1677973,http://static.inaturalist.org/photos/2040727/medium.jpg?1435110684,,1,0,FALSE,51,,-41.26782452,174.718462,5,,,,Wellington City,New Zealand Kaka,Nestor meridionalis,New Zealand Kaka,Aves,18943
1686847,25/06/15,,112012,naenae,2015-06-25 00:33:35 UTC,2015-06-25 02:55:55 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1686847,http://static.inaturalist.org/photos/2044795/medium.jpg?1435192496,In the tree,2,0,FALSE,51,,-41.38009748,174.7458831,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1686848,25/06/15,,112012,naenae,2015-06-25 00:32:41 UTC,2015-06-25 02:29:03 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1686848,http://static.inaturalist.org/photos/2044797/medium.jpg?1435192538,Drinking,2,0,FALSE,51,,-41.33672741,174.7755439,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1690545,20/06/15,TRUE,86618,hamishmcw,2015-06-25 06:27:47 UTC,2015-06-25 08:16:17 UTC,research,,http://www.inaturalist.org/observations/1690545,http://static.inaturalist.org/photos/2045900/medium.jpg?1435213726,Kaka in kowhai tree. May have a blue band on its leg.,1,0,FALSE,,,-41.27261835,174.8252187,99,,,,Wellington City,Kaka,Nestor meridionalis,New Zealand Kaka,Aves,18943
1703881,29/06/15,,112734,school,2015-06-29 00:11:24 UTC,2015-06-29 01:00:24 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1703881,http://static.inaturalist.org/photos/2063593/medium.jpg?1435537374,,2,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.26645841,174.8236239,5,,,,Wellington City,North Island Kaka,Nestor meridionalis septentrionalis,North Island Kaka,Aves,413489
1704118,29/06/15,TRUE,112719,corinnaschool,2015-06-29 01:20:54 UTC,2015-06-29 05:48:49 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1704118,http://static.inaturalist.org/photos/2063954/medium.jpg?1435542295,,2,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.36908257,174.6833055,5,,,,Wellington City,New Zealand Kaka,Nestor meridionalis,New Zealand Kaka,Aves,18943
1704205,29/06/15,TRUE,112719,corinnaschool,2015-06-29 01:40:13 UTC,2015-06-29 05:29:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1704205,http://static.inaturalist.org/photos/2063932/medium.jpg?1435542179,,2,0,FALSE,51,"Karori Wildlife Sanctuary, Karori, Wellington, NZ",-41.25941376,174.8266446,5,,,,Wellington City,New Zealand Kaka,Nestor meridionalis,New Zealand Kaka,Aves,18943
